,SURFRAD_GHI,AURA_NO2,AURA_O3,MERRA2_ALBEDO,MERRA2_CLDTOT,MERRA2_TAUTOT,MERRA2_TQV,MERRA2_TO3,MERRA2_PS,MERRA2_TOTSCATAU,MERRA2_TOTEXTTAU,MERRA2_TOTANGSTR,GOES_TPW,GOES_LSA,GOES_AOD
2023-06-29 18:00:00,104.7,0.1789082409293928,308.121721429704,0.1813866943120956,0.69677734375,26.03125,21.58098602294922,293.0694580078125,81898.5390625,0.206158235669136,0.2144505232572555,1.3295820951461792,23.476382691906775,0.2496537937229006,0.0627364250033569
2023-06-29 18:05:00,82.3,0.1789082409293928,308.121721429704,0.1813866943120956,0.69677734375,26.03125,21.58098602294922,293.0694580078125,81898.5390625,0.206158235669136,0.2144505232572555,1.3295820951461792,23.35464541882437,0.2521150021335603,0.0412459997168252
2023-06-29 18:10:00,153.48857142857145,0.1789082409293928,308.121721429704,0.1813866943120956,0.69677734375,26.03125,21.58098602294922,293.0694580078125,81898.5390625,0.206158235669136,0.2144505232572555,1.3295820951461792,23.22459528907225,0.2546425480720135,0.1186879875433286
2023-06-29 18:15:00,107.96933333333332,0.1789082409293928,308.121721429704,0.1813866943120956,0.69677734375,26.03125,21.58098602294922,293.0694580078125,81898.5390625,0.206158235669136,0.2144505232572555,1.3295820951461792,21.25831757861768,0.2572484987427564,0.1095431111583052
2023-06-29 18:20:00,63.918064516129036,0.1789082409293928,308.121721429704,0.1813866943120956,0.69677734375,26.03125,21.58098602294922,293.0694580078125,81898.5390625,0.206158235669136,0.2144505232572555,1.3295820951461792,21.16564224477286,0.1823966280646183,0.0
2023-06-29 18:25:00,41.20412698412699,0.1789082409293928,308.121721429704,0.1813866943120956,0.69677734375,26.03125,21.58098602294922,293.0694580078125,81898.5390625,0.206158235669136,0.2144505232572555,1.3295820951461792,20.81122217970963,0.18279025780862035,0.0
2023-06-29 18:30:00,36.45496062992127,0.1789082409293928,308.121721429704,0.1813866943120956,0.69677734375,26.03125,21.58098602294922,293.0694580078125,81898.5390625,0.206158235669136,0.2144505232572555,1.3295820951461792,20.490205709390708,0.18318388755262238,0.0
2023-06-29 18:35:00,28.69717647058824,0.1789082409293928,308.121721429704,0.1839654880265394,0.6727701822916666,25.748046875,21.629169305165608,293.2600962320964,81902.45703125,0.2053370835880438,0.2136390519638856,1.331287940343221,19.46113626953004,0.18357751729662444,0.0
2023-06-29 18:40:00,23.84911937377691,0.1789082409293928,308.121721429704,0.1865442817409833,0.6487630208333334,25.46484375,21.677352587382,293.4507344563802,81906.375,0.2045159315069516,0.2128275806705157,1.332993785540263,19.217718083426348,0.1839711470406265,0.1161229089602555
2023-06-29 18:45:00,19.129951124144675,0.1789082409293928,308.121721429704,0.1891230754554271,0.624755859375,25.181640625,21.72553586959839,293.64137268066406,81910.29296875,0.2036947794258594,0.2120161093771457,1.334699630737305,15.690582441478476,0.18436477678462854,0.0010106417572708
2023-06-29 18:50:00,17.304084025403032,0.1789082409293928,308.121721429704,0.191701869169871,0.6007486979166666,24.8984375,21.773719151814777,293.83201090494794,81914.2109375,0.2028736273447672,0.2112046380837758,1.3364054759343464,12.447537118834338,0.1847584065286306,0.0
2023-06-29 18:55:00,19.11248351648352,0.1789082409293928,308.121721429704,0.1942806628843148,0.5767415364583334,24.615234375,21.82190243403117,294.0226491292317,81918.12890625,0.202052475263675,0.2103931667904059,1.3381113211313884,15.033371395229246,0.18515203627263266,0.0
2023-06-29 19:00:00,44.19930411427176,0.1789082409293928,308.121721429704,0.1968594565987587,0.552734375,24.33203125,21.87008571624756,294.2132873535156,81922.046875,0.2012313231825828,0.2095816954970359,1.3398171663284302,12.2988004566982,0.1855456660166347,0.0
2023-06-29 19:05:00,93.04263321735947,0.1789082409293928,308.121721429704,0.1994382503132025,0.5287272135416666,24.048828125,21.918268998463947,294.4039255777995,81925.96484375,0.2004101711014906,0.208770224203666,1.341523011525472,10.321284607203848,0.18593929576063675,0.0362955781410556
2023-06-29 19:10:00,137.5126737266152,0.1789082409293928,308.121721429704,0.2020170440276464,0.5047200520833333,23.765625,21.96645228068034,294.5945638020833,81929.8828125,0.1995890190203984,0.2079587529102961,1.343228856722514,10.74417860568347,0.1863329255046388,0.034855260358564
2023-06-29 19:15:00,139.51636743724728,0.1789082409293928,308.121721429704,0.2045958377420902,0.480712890625,23.482421875,22.01463556289673,294.7852020263672,81933.80078125,0.1987678669393062,0.2071472816169262,1.3449347019195557,10.8670877879594,0.18672655524864085,0.0420637178358693
2023-06-29 19:20:00,179.168486240282,0.1789082409293928,308.121721429704,0.207174631456534,0.4567057291666666,23.19921875,22.06281884511312,294.97584025065106,81937.71875,0.197946714858214,0.2063358103235562,1.3466405471165974,11.219108567705764,0.1871201849926429,0.0681306559305342
2023-06-29 19:25:00,197.55431325650505,0.1789082409293928,308.121721429704,0.2097534251709779,0.4326985677083333,22.916015625,22.11100212732951,295.1664784749349,81941.63671875,0.1971255627771218,0.2055243390301863,1.3483463923136394,11.244631062248883,0.18751381473664497,0.0732666830839605
2023-06-29 19:30:00,187.53713752200608,0.1789082409293928,308.121721429704,0.2123322188854217,0.40869140625,22.6328125,22.1591854095459,295.35711669921875,81945.5546875,0.1963044106960296,0.2047128677368164,1.3500522375106812,11.376032021129364,0.187907444480647,0.0667761117070375
2023-06-29 19:35:00,162.33854472975227,0.1789082409293928,308.121721429704,0.2124390875299771,0.4211629231770833,23.2890625,22.22363948822021,295.5125096638997,81953.71940104167,0.1980900441606839,0.2065047932167848,1.3490900198618572,12.023871314800454,0.18830107422464906,0.174242288867771
2023-06-29 19:40:00,137.139260348921,0.1789082409293928,308.121721429704,0.2125459561745325,0.4336344401041667,23.9453125,22.28809356689453,295.66790262858075,81961.88411458333,0.1998756776253382,0.2082967186967531,1.348127802213033,12.903124972459992,0.18869470396865112,0.1128620980833953
2023-06-29 19:45:00,116.41962523451453,0.1789082409293928,308.121721429704,0.2126528248190879,0.44610595703125,24.6015625,22.352547645568848,295.8232955932617,81970.048828125,0.2016613110899925,0.2100886441767215,1.347165584564209,12.883613726635582,0.18908833371265316,0.1418809511192916
2023-06-29 19:50:00,96.12981019852283,0.1789082409293928,308.121721429704,0.2127596934636434,0.4585774739583333,25.2578125,22.417001724243164,295.9786885579427,81978.21354166667,0.2034469445546468,0.2118805696566899,1.346203366915385,12.626013390516686,0.18948196345665522,0.1699516510350754
2023-06-29 19:55:00,95.84490508227975,0.1789082409293928,308.121721429704,0.2128665621081988,0.4710489908854167,25.9140625,22.48145580291748,296.1340815226237,81986.37825520833,0.2052325780193011,0.2136724951366583,1.3452411492665608,12.840247191990684,0.18987559320065728,0.2112879100157046
2023-06-29 20:00:00,91.87245242275155,0.1789082409293928,308.121721429704,0.2129734307527542,0.4835205078125,26.5703125,22.5459098815918,296.2894744873047,81994.54296875,0.2070182114839553,0.2154644206166267,1.3442789316177368,12.335578375879196,0.1902692229446593,0.2797217017491338
2023-06-29 20:05:00,72.54622592339256,0.1789082409293928,308.121721429704,0.2130802993973096,0.4959920247395833,27.2265625,22.610363960266117,296.44486745198566,82002.70768229167,0.2088038449486096,0.2172563460965951,1.3433167139689128,11.115045541383564,0.19066285268866137,0.3515987609209283
2023-06-29 20:10:00,50.563112797909326,0.1789082409293928,308.121721429704,0.213187168041865,0.5084635416666666,27.8828125,22.67481803894043,296.6002604166667,82010.87239583333,0.2105894784132639,0.2190482715765635,1.3423544963200886,11.183863320052488,0.19105648243266343,0.5945296544395445
2023-06-29 20:15:00,35.1815563416539,0.1789082409293928,308.121721429704,0.2132940366864204,0.52093505859375,28.5390625,22.739272117614743,296.75565338134766,82019.037109375,0.2123751118779182,0.2208401970565319,1.3413922786712646,13.122651946549864,0.19145011217666547,0.711316463162674
2023-06-29 20:20:00,23.250778148604144,0.1789082409293928,308.121721429704,0.2134009053309758,0.5334065755208334,29.1953125,22.803726196289062,296.9110463460286,82027.20182291667,0.2141607453425725,0.2226321225365003,1.3404300610224409,13.26582196271289,0.19184374192066753,0.7496080377798108
2023-06-29 20:25:00,13.455389065179405,0.1789082409293928,308.121721429704,0.2135077739755312,0.5458780924479166,29.8515625,22.86818027496338,297.06643931070965,82035.36653645833,0.2159463788072268,0.2244240480164686,1.3394678433736165,13.30349264672216,0.1922373716646696,0.7878996123969474
2023-06-29 20:30:00,7.537694529834062,0.1789082409293928,308.121721429704,0.2136146426200866,0.558349609375,30.5078125,22.93263435363769,297.2218322753906,82043.53125,0.2177320122718811,0.226215973496437,1.3385056257247925,12.774435098109516,0.19263100140867162,0.8261911870140841
2023-06-29 20:35:00,4.468847264202509,0.1789082409293928,308.121721429704,0.21372079690889836,0.56036376953125,31.227213541666668,23.00099531809489,297.36047617594403,82053.56380208333,0.2199446782469749,0.2284385872383912,1.3375491897265115,15.573691399557516,0.19302463115267368,0.8644827616312207
2023-06-29 20:40:00,2.454423631866745,0.1789082409293928,308.121721429704,0.21382695119771017,0.5623779296875,31.94661458333333,23.06935628255208,297.4991200764974,82063.59635416667,0.2221573442220688,0.2306612009803454,1.3365927537282307,15.490705350589812,0.19341826089667574,0.9027743362483575
2023-06-29 20:45:00,1.2272118158619394,0.1789082409293928,308.121721429704,0.21393310548652195,0.56439208984375,32.666015625,23.13771724700928,297.6377639770508,82073.62890625,0.2243700101971626,0.2328838147222995,1.33563631772995,16.781550398847664,0.19381189064067778,0.9410659108654942
2023-06-29 20:50:00,0.6136059079131114,0.1789082409293928,308.121721429704,0.21403925977533372,0.56640625,33.385416666666664,23.206078211466476,297.7764078776042,82083.66145833333,0.2265826761722564,0.2351064284642537,1.3346798817316692,17.362837931031013,0.19420552038467984,0.9793574854826308
2023-06-29 20:55:00,0.3068029539520912,0.1789082409293928,308.121721429704,0.21414541406414553,0.56842041015625,34.104817708333336,23.274439175923664,297.91505177815753,82093.69401041667,0.2287953421473503,0.2373290422062079,1.3337234457333882,18.830366277013635,0.1945991501286819,1.0176490600997674
2023-06-29 21:00:00,0.15340147697492942,0.1789082409293928,308.121721429704,0.2142515683529573,0.5704345703125,34.82421875,23.34280014038086,298.05369567871094,82103.7265625,0.2310080081224441,0.239551655948162,1.3327670097351074,18.45555457462468,0.19499277987268393,1.055940634716904
2023-06-29 21:05:00,0.07670073848718569,0.1789082409293928,308.121721429704,0.21435772264176908,0.57244873046875,35.543619791666664,23.41116110483805,298.19233957926434,82113.75911458333,0.233220674097538,0.2417742696901162,1.3318105737368269,20.24606210769669,0.195386409616686,1.0942322093340409
2023-06-29 21:10:00,0.03835036924352308,0.1789082409293928,308.121721429704,0.2144638769305809,0.574462890625,36.263020833333336,23.47952206929525,298.3309834798177,82123.79166666667,0.2354333400726318,0.2439968834320704,1.3308541377385457,22.502978846596207,0.19578003936068805,1.1325237839511775
2023-06-29 21:15:00,0.019175184621744102,0.1789082409293928,308.121721429704,0.21457003121939267,0.57647705078125,36.982421875,23.54788303375244,298.4696273803711,82133.82421875,0.2376460060477256,0.2462194971740245,1.329897701740265,18.92397365635573,0.19617366910469008,1.1708153585683143
2023-06-29 21:20:00,0.00958759231086769,0.1789082409293928,308.121721429704,0.21467618550820444,0.5784912109375,37.70182291666666,23.61624399820964,298.6082712809245,82143.85677083333,0.2398586720228195,0.2484421109159787,1.328941265741984,15.248122187315778,0.19656729884869215,1.209106933185451
2023-06-29 21:25:00,0.0047937961554327555,0.1789082409293928,308.121721429704,0.21478233979701625,0.58050537109375,38.421223958333336,23.68460496266683,298.74691518147785,82153.88932291667,0.2420713379979133,0.2506647246579329,1.3279848297437031,15.003225840919397,0.1969609285926942,1.2473985078025875
2023-06-29 21:30:00,0.002396898077716105,0.1789082409293928,308.121721429704,0.21488849408582802,0.58251953125,39.140625,23.752965927124023,298.88555908203125,82163.921875,0.2442840039730072,0.2528873383998871,1.3270283937454224,12.952296947404411,0.19735455833669624,1.2856900824197242
2023-06-29 21:35:00,0.0011984490388579844,0.1789082409293928,308.121721429704,0.2149946483746398,0.5748697916666666,39.106770833333336,23.76605240503947,299.0491689046224,82169.935546875,0.2439586197336515,0.2525820719699065,1.3272288938363392,14.48843706487021,0.1977481880806983,1.3239816570368608
2023-06-29 21:40:00,0.0005992245194289752,0.1789082409293928,308.121721429704,0.2151008026634516,0.5672200520833334,39.07291666666666,23.779138882954918,299.2127787272136,82175.94921875,0.2436332354942957,0.2522768055399259,1.3274293939272563,15.58023092673075,0.19814181782470036,1.3622732316539976
2023-06-29 21:45:00,0.00029961225971448336,0.1789082409293928,308.121721429704,0.21520695695226338,0.5595703125,39.0390625,23.79222536087036,299.3763885498047,82181.962890625,0.24330785125494,0.2519715391099453,1.3276298940181732,17.044117602992763,0.1985354475687024,1.4005648062711342
2023-06-29 21:50:00,0.0001498061298572406,0.1789082409293928,308.121721429704,0.21531311124107516,0.5519205729166666,39.005208333333336,23.80531183878581,299.5399983723958,82187.9765625,0.2429824670155843,0.2516662726799647,1.32783039410909,17.087760425348034,0.19892907731270446,1.438856380888271
2023-06-29 21:55:00,7.490306492862004e-05,0.1789082409293928,308.121721429704,0.21541926552988697,0.5442708333333334,38.97135416666666,23.81839831670125,299.703608194987,82193.990234375,0.2426570827762285,0.2513610062499841,1.3280308942000072,16.984428838478216,0.19932270705670652,1.4771479555054077
2023-06-29 22:00:00,3.745153246430995e-05,0.1789082409293928,308.121721429704,0.21552541981869874,0.53662109375,38.9375,23.8314847946167,299.8672180175781,82200.00390625,0.2423316985368728,0.2510557398200035,1.328231394290924,16.157064053330565,0.19971633680070855,1.5154395301225443
